2023-11-28 22:43:09,024 DEBUG   HandlerThread:16352 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-89-generic-x86_64-with-glibc2.10', 'python': '3.8.16', 'heartbeatAt': '2023-11-28T14:43:09.017123', 'startedAt': '2023-11-28T14:43:07.317793', 'docker': None, 'cuda': None, 'args': ('--data', 'data/custom_kpts.yaml', '--cfg', 'cfg/yolov7-w6-pose_custom.yaml', '--hyp', 'data/hyp.pose.yaml', '--device', '0', '--kpt-label', '--epochs', '150', '--batch-size', '8'), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:eric-hu519/YOLOv7-POSE-on-Xraybone-Dataset.git', 'commit': '9c79157e778fbc14432839df1c44382c5f02e018'}, 'email': 'huzhongyu519@outlook.com', 'root': '/home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset', 'host': 'erichu-MS-7C94', 'username': 'erichu', 'executable': '/home/erichu/miniconda3/envs/xraybone/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3389.41425, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3843.218, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}], 'disk': {'/': {'total': 109.44348526000977, 'used': 26.83502960205078}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 31.26230239868164}}
2023-11-28 22:43:09,024 INFO    HandlerThread:16352 [system_monitor.py:probe():224] Finished collecting system info
2023-11-28 22:43:09,025 INFO    HandlerThread:16352 [system_monitor.py:probe():227] Publishing system info
2023-11-28 22:43:09,025 DEBUG   HandlerThread:16352 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-28 22:43:09,025 DEBUG   HandlerThread:16352 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-28 22:43:09,025 DEBUG   HandlerThread:16352 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-28 22:43:09,649 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_created():271] file/dir created: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/requirements.txt
2023-11-28 22:43:09,649 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_created():271] file/dir created: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/conda-environment.yaml
2023-11-28 22:43:10,648 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/conda-environment.yaml
2023-11-28 22:43:10,697 DEBUG   HandlerThread:16352 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-28 22:43:10,697 INFO    HandlerThread:16352 [system_monitor.py:probe():229] Finished publishing system info
2023-11-28 22:43:10,699 DEBUG   SenderThread:16352 [sender.py:send():380] send: files
2023-11-28 22:43:10,700 INFO    SenderThread:16352 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-28 22:43:10,702 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: stop_status
2023-11-28 22:43:10,702 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: stop_status
2023-11-28 22:43:10,703 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 22:43:11,307 DEBUG   SenderThread:16352 [sender.py:send():380] send: telemetry
2023-11-28 22:43:11,308 DEBUG   SenderThread:16352 [sender.py:send():380] send: telemetry
2023-11-28 22:43:11,308 DEBUG   SenderThread:16352 [sender.py:send():380] send: config
2023-11-28 22:43:11,308 DEBUG   SenderThread:16352 [sender.py:send():380] send: config
2023-11-28 22:43:11,648 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_created():271] file/dir created: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/wandb-metadata.json
2023-11-28 22:43:11,648 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_created():271] file/dir created: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/output.log
2023-11-28 22:43:11,946 DEBUG   SenderThread:16352 [sender.py:send():380] send: exit
2023-11-28 22:43:11,946 INFO    SenderThread:16352 [sender.py:send_exit():585] handling exit code: 1
2023-11-28 22:43:11,946 INFO    SenderThread:16352 [sender.py:send_exit():587] handling runtime: 2
2023-11-28 22:43:11,947 INFO    SenderThread:16352 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 22:43:11,947 INFO    SenderThread:16352 [sender.py:send_exit():593] send defer
2023-11-28 22:43:11,947 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,947 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-28 22:43:11,947 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,947 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-28 22:43:11,947 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 1
2023-11-28 22:43:11,947 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,947 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-28 22:43:11,947 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,947 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-28 22:43:11,948 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 2
2023-11-28 22:43:11,948 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,948 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-28 22:43:11,948 INFO    HandlerThread:16352 [system_monitor.py:finish():203] Stopping system monitor
2023-11-28 22:43:11,948 INFO    HandlerThread:16352 [interfaces.py:finish():202] Joined cpu monitor
2023-11-28 22:43:11,948 INFO    HandlerThread:16352 [interfaces.py:finish():202] Joined disk monitor
2023-11-28 22:43:11,948 DEBUG   SystemMonitor:16352 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-28 22:43:11,948 DEBUG   SystemMonitor:16352 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-28 22:43:11,948 DEBUG   SystemMonitor:16352 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-28 22:43:11,976 INFO    HandlerThread:16352 [interfaces.py:finish():202] Joined gpu monitor
2023-11-28 22:43:11,977 INFO    HandlerThread:16352 [interfaces.py:finish():202] Joined memory monitor
2023-11-28 22:43:11,977 INFO    HandlerThread:16352 [interfaces.py:finish():202] Joined network monitor
2023-11-28 22:43:11,977 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 3
2023-11-28 22:43:11,977 DEBUG   SenderThread:16352 [sender.py:send():380] send: stats
2023-11-28 22:43:11,977 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,977 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-28 22:43:11,977 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 4
2023-11-28 22:43:11,977 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,977 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-28 22:43:11,977 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-28 22:43:11,977 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 5
2023-11-28 22:43:11,977 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,978 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-28 22:43:11,978 DEBUG   SenderThread:16352 [sender.py:send():380] send: summary
2023-11-28 22:43:11,978 INFO    SenderThread:16352 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 22:43:11,978 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,978 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-28 22:43:11,978 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 6
2023-11-28 22:43:11,978 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:11,978 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-28 22:43:11,978 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:11,978 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-28 22:43:11,980 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 22:43:12,094 INFO    wandb-upload_0:16352 [upload_job.py:push():131] Uploaded file /tmp/tmpr9ej205iwandb/k3i20frp-wandb-metadata.json
2023-11-28 22:43:12,403 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 7
2023-11-28 22:43:12,418 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:12,423 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-28 22:43:12,439 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:12,444 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-28 22:43:12,648 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/config.yaml
2023-11-28 22:43:12,649 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_created():271] file/dir created: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/wandb-summary.json
2023-11-28 22:43:12,934 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:13,649 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/output.log
2023-11-28 22:43:13,931 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 8
2023-11-28 22:43:13,931 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:13,931 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:13,931 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-28 22:43:13,931 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:13,931 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-28 22:43:13,931 INFO    SenderThread:16352 [job_builder.py:build():298] Attempting to build job artifact
2023-11-28 22:43:13,932 INFO    SenderThread:16352 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-28 22:43:13,934 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:13,945 INFO    SenderThread:16352 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-28 22:43:13,955 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 9
2023-11-28 22:43:13,955 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:13,955 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:13,955 DEBUG   SenderThread:16352 [sender.py:send():380] send: artifact
2023-11-28 22:43:13,955 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-28 22:43:14,649 INFO    Thread-12 :16352 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/output.log
2023-11-28 22:43:14,935 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:15,402 INFO    SenderThread:16352 [sender.py:send_artifact():1458] sent artifact job-git_github.com_eric-hu519_YOLOv7-POSE-on-Xraybone-Dataset.git_train.py - {'id': 'QXJ0aWZhY3Q6NjUxNjg1NDY2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExODQ0MTIzMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjUxNjg1NDY2', 'versionIndex': 1}}}
2023-11-28 22:43:15,402 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:15,402 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-28 22:43:15,402 INFO    SenderThread:16352 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-28 22:43:15,649 INFO    SenderThread:16352 [dir_watcher.py:finish():388] scan: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files
2023-11-28 22:43:15,649 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/conda-environment.yaml conda-environment.yaml
2023-11-28 22:43:15,649 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/config.yaml config.yaml
2023-11-28 22:43:15,650 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/requirements.txt requirements.txt
2023-11-28 22:43:15,650 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/output.log output.log
2023-11-28 22:43:15,651 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/wandb-metadata.json wandb-metadata.json
2023-11-28 22:43:15,651 INFO    SenderThread:16352 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/wandb-summary.json wandb-summary.json
2023-11-28 22:43:15,651 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 10
2023-11-28 22:43:15,653 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:15,653 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:15,653 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-28 22:43:15,655 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:15,657 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-28 22:43:15,657 INFO    SenderThread:16352 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:43:15,935 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:15,936 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:16,240 INFO    wandb-upload_0:16352 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/conda-environment.yaml
2023-11-28 22:43:16,477 INFO    wandb-upload_1:16352 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/config.yaml
2023-11-28 22:43:16,567 INFO    wandb-upload_4:16352 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/wandb-summary.json
2023-11-28 22:43:16,627 INFO    wandb-upload_2:16352 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/requirements.txt
2023-11-28 22:43:16,936 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:16,936 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:17,002 INFO    wandb-upload_3:16352 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/files/output.log
2023-11-28 22:43:17,202 INFO    Thread-11 :16352 [sender.py:transition_state():613] send defer: 11
2023-11-28 22:43:17,203 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:17,203 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-28 22:43:17,203 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:17,203 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-28 22:43:17,203 INFO    SenderThread:16352 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 22:43:17,203 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 12
2023-11-28 22:43:17,203 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:17,203 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-28 22:43:17,203 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:17,203 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-28 22:43:17,203 INFO    SenderThread:16352 [file_stream.py:finish():595] file stream finish called
2023-11-28 22:43:17,552 INFO    SenderThread:16352 [file_stream.py:finish():599] file stream finish is done
2023-11-28 22:43:17,552 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 13
2023-11-28 22:43:17,552 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:17,553 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-28 22:43:17,553 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 22:43:17,553 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:17,553 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-28 22:43:17,553 INFO    SenderThread:16352 [sender.py:transition_state():613] send defer: 14
2023-11-28 22:43:17,553 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:43:17,553 INFO    HandlerThread:16352 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-28 22:43:17,553 DEBUG   SenderThread:16352 [sender.py:send():380] send: final
2023-11-28 22:43:17,553 DEBUG   SenderThread:16352 [sender.py:send():380] send: footer
2023-11-28 22:43:17,553 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: defer
2023-11-28 22:43:17,553 INFO    SenderThread:16352 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-28 22:43:17,553 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:17,554 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:17,554 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:43:17,554 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:43:17,554 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: server_info
2023-11-28 22:43:17,554 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: server_info
2023-11-28 22:43:17,555 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: get_summary
2023-11-28 22:43:17,555 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-28 22:43:17,556 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 22:43:17,556 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: job_info
2023-11-28 22:43:17,860 DEBUG   SenderThread:16352 [sender.py:send_request():407] send_request: job_info
2023-11-28 22:43:17,860 INFO    MainThread:16352 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-28 22:43:17,860 INFO    MainThread:16352 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-28 22:43:17,860 INFO    MainThread:16352 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-28 22:43:17,860 DEBUG   HandlerThread:16352 [handler.py:handle_request():146] handle_request: shutdown
2023-11-28 22:43:17,860 INFO    HandlerThread:16352 [handler.py:finish():866] shutting down handler
2023-11-28 22:43:18,556 INFO    WriterThread:16352 [datastore.py:close():294] close: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_224307-pocs0a0l/run-pocs0a0l.wandb
2023-11-28 22:43:18,860 INFO    SenderThread:16352 [sender.py:finish():1536] shutting down sender
2023-11-28 22:43:18,860 INFO    SenderThread:16352 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:43:18,860 INFO    SenderThread:16352 [file_pusher.py:join():181] waiting for file pusher
