2023-11-28 22:21:22,721 INFO    StreamThr :13974 [internal.py:wandb_internal():86] W&B internal server running at pid: 13974, started at: 2023-11-28 22:21:22.721612
2023-11-28 22:21:30,897 INFO    SenderThread:13974 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/output.log output.log
2023-11-28 22:21:30,899 INFO    SenderThread:13974 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/wandb-metadata.json wandb-metadata.json
2023-11-28 22:21:30,899 INFO    SenderThread:13974 [dir_watcher.py:finish():402] scan save: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/wandb-summary.json wandb-summary.json
2023-11-28 22:21:30,900 INFO    SenderThread:13974 [sender.py:transition_state():613] send defer: 10
2023-11-28 22:21:30,902 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:21:30,903 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:21:30,903 INFO    HandlerThread:13974 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-28 22:21:30,903 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: defer
2023-11-28 22:21:30,904 INFO    SenderThread:13974 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-28 22:21:30,904 INFO    SenderThread:13974 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:21:31,466 INFO    wandb-upload_0:13974 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/conda-environment.yaml
2023-11-28 22:21:31,667 INFO    wandb-upload_1:13974 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/config.yaml
2023-11-28 22:21:31,934 INFO    wandb-upload_4:13974 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/wandb-summary.json
2023-11-28 22:21:31,934 INFO    wandb-upload_2:13974 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/requirements.txt
2023-11-28 22:21:32,446 INFO    wandb-upload_3:13974 [upload_job.py:push():131] Uploaded file /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/files/output.log
2023-11-28 22:21:32,646 INFO    Thread-11 :13974 [sender.py:transition_state():613] send defer: 11
2023-11-28 22:21:32,646 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:21:32,646 INFO    HandlerThread:13974 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-28 22:21:32,647 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: defer
2023-11-28 22:21:32,647 INFO    SenderThread:13974 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-28 22:21:32,647 INFO    SenderThread:13974 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 22:21:32,647 INFO    SenderThread:13974 [sender.py:transition_state():613] send defer: 12
2023-11-28 22:21:32,647 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:21:32,647 INFO    HandlerThread:13974 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-28 22:21:32,648 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: defer
2023-11-28 22:21:32,648 INFO    SenderThread:13974 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-28 22:21:32,648 INFO    SenderThread:13974 [file_stream.py:finish():595] file stream finish called
2023-11-28 22:21:32,962 INFO    SenderThread:13974 [file_stream.py:finish():599] file stream finish is done
2023-11-28 22:21:32,962 INFO    SenderThread:13974 [sender.py:transition_state():613] send defer: 13
2023-11-28 22:21:32,962 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:21:32,962 INFO    HandlerThread:13974 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-28 22:21:32,962 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: defer
2023-11-28 22:21:32,962 INFO    SenderThread:13974 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-28 22:21:32,963 INFO    SenderThread:13974 [sender.py:transition_state():613] send defer: 14
2023-11-28 22:21:32,963 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:21:32,963 INFO    HandlerThread:13974 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-28 22:21:32,963 DEBUG   SenderThread:13974 [sender.py:send():380] send: final
2023-11-28 22:21:32,963 DEBUG   SenderThread:13974 [sender.py:send():380] send: footer
2023-11-28 22:21:32,963 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: defer
2023-11-28 22:21:32,963 INFO    SenderThread:13974 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-28 22:21:32,964 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:21:32,964 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:21:32,964 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: server_info
2023-11-28 22:21:32,965 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: server_info
2023-11-28 22:21:32,967 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: get_summary
2023-11-28 22:21:32,967 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-28 22:21:32,967 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 22:21:32,968 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: job_info
2023-11-28 22:21:33,470 DEBUG   SenderThread:13974 [sender.py:send_request():407] send_request: job_info
2023-11-28 22:21:33,471 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 22:21:33,471 INFO    MainThread:13974 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-28 22:21:33,471 INFO    MainThread:13974 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-28 22:21:33,471 INFO    MainThread:13974 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-28 22:21:33,472 DEBUG   HandlerThread:13974 [handler.py:handle_request():146] handle_request: shutdown
2023-11-28 22:21:33,472 INFO    HandlerThread:13974 [handler.py:finish():866] shutting down handler
2023-11-28 22:21:34,471 INFO    SenderThread:13974 [sender.py:finish():1536] shutting down sender
2023-11-28 22:21:34,471 INFO    SenderThread:13974 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:21:34,471 INFO    SenderThread:13974 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 22:21:34,472 INFO    WriterThread:13974 [datastore.py:close():294] close: /home/erichu/Documents/YOLOv7-POSE-on-Xraybone-Dataset/wandb/run-20231128_222122-sx2xij5c/run-sx2xij5c.wandb
